User ID;Name;Username;Bio;Location;Profile URL;Profile Image URL;Tweet Count;Follower Count;Following Count;Favorites Count;Media Count;Can DM;Created At;Verified;Blue Verified;Default Profile;Default Profile Image;Protected
1,38667E+18;rainee;flowinyours;just doing my own thing;;https://x.com/flowinyours;https://pbs.twimg.com/profile_images/1827996331803336704/pNOvg59m_normal.jpg;1128;42;129;49765;75;Yes;Mon Apr 26 13:18:39 +0000 2021;No;No;Yes;No;No
1,11799E+18;Muhammad Said Didu;msaid_didu;Katakan yang benar walau pahit! Gusur kebohongan dengan Akal Sehat. Mention twitter adalah Pribadi.;;https://x.com/msaid_didu;https://pbs.twimg.com/profile_images/1201299092376129536/YU9oL9TW_normal.jpg;165718;790163;853;9728;5157;Yes;Tue Apr 16 03:17:01 +0000 2019;No;No;Yes;No;No
65067181;Hilmi Firdausi;Hilmi28;Akun resmi UHF/Gus Hilmi (Dr. H.M Hilmi Firdausi MSc) Pimpinan YPI Baitul Hikmah & PPA Assa'adah, Owner SIT Daarul Fikri. Penjadwalan & kerjasama silahkan DM 🙏;Indonesia;https://x.com/Hilmi28;https://pbs.twimg.com/profile_images/1737085027195011072/dUOt5y9d_normal.jpg;12834;597320;90;27904;3045;Yes;Wed Aug 12 15:39:12 +0000 2009;No;Yes;No;No;No
2905814730;Lambe Waras;abu_waras;Maia Politician |  PENYAMBUNG LIDAH NETIZEN | Pendiri NPR (Netizen Perwakilan Rakyat) | Kalau Tidak Suka Cuitan Saya, Jangan Ganggu #SayaMasihWaras;Bima Sakti, Bumi, Indonesia;https://x.com/abu_waras;https://pbs.twimg.com/profile_images/1721446501795426304/AdDT32ck_normal.jpg;87393;274612;6991;24519;8140;Yes;Fri Nov 21 08:00:58 +0000 2014;No;No;No;No;No
1,33485E+18;Maudy Asmara;Mdy_Asmara1701;Capricorn girl 💮🌺 Random Tweet 😊PORNO, SPAM AUTO GUE BLOKIR!;DKI Jakarta, Indonesia;https://x.com/Mdy_Asmara1701;https://pbs.twimg.com/profile_images/1603554732202553345/n_kziDFc_normal.jpg;44155;248790;1913;134705;11750;Yes;Fri Dec 04 13:34:23 +0000 2020;No;Yes;Yes;No;No
3319260420;GELORA NEWS;geloraco;Gelora News | Berita & Politik Indonesia - Aktual, Viral, Kritis dan Kredibel | ✉️ : https://t.co/fks0ef5rxA;Indonesia;https://x.com/geloraco;https://pbs.twimg.com/profile_images/1354095189636210690/SbdpXIAi_normal.jpg;265630;605115;3093;62543;27619;Yes;Tue Aug 18 22:24:36 +0000 2015;No;Yes;No;No;No
8,87744E+17;OposisiCerdas.com;OposisiCerdas;Email :  oposisicerdasnews@gmail.com;;https://x.com/OposisiCerdas;https://pbs.twimg.com/profile_images/1238029886066851841/eqxRguVj_normal.jpg;143393;271050;127;188;0;No;Wed Jul 19 18:38:59 +0000 2017;No;No;No;No;No
1,00683E+18;𝓔𝓴𝓸 𝓦𝓲𝓭𝓸𝓭𝓸;ekowboy2;PENYAMBUNG LIDAH NETIZEN 📢;;https://x.com/ekowboy2;https://pbs.twimg.com/profile_images/1006842064942690304/yUDorb4G_normal.jpg;4495;184129;1233;302;2628;Yes;Wed Jun 13 09:17:15 +0000 2018;No;No;Yes;No;No
8,17601E+17;Muhammad Assaewad;Muhammad_Saewad;Penulis | Penerjemah | Pemerhati Sosial dan Politik | Aktivis | Konsultan | Pengusaha Muslim | Owner HIJRAH Group;Jawa Barat, Indonesia;https://x.com/Muhammad_Saewad;https://pbs.twimg.com/profile_images/1601753914529157120/Y_R2m8l2_normal.jpg;10146;114710;3059;29951;4240;Yes;Sat Jan 07 05:16:49 +0000 2017;No;No;No;No;No
79139422;FADLI ZON (Youtube: Fadli Zon Official);fadlizon;Jubir Rakyat - MP @DPR_RI ▪ Vice President @GOPAC_ENG ▪ @Gerindra ▪Ketum @HKTI ▪Founder @FadliZonLibrary ▪Ketum SNKI ▪Ketum @IKMDpp▪ Ketum HSBI;Indonesia;https://x.com/fadlizon;https://pbs.twimg.com/profile_images/1757833903359078401/38752RO-_normal.jpg;82890;1825244;1854;34881;14281;No;Fri Oct 02 09:29:45 +0000 2009;No;Yes;No;No;No
7,19726E+17;Marlina ▪︎ mawar 🌹;marlina_idha;Photography | Bookslover #ISLAM Rahmatan Lil'Aalamiin, DKI Jakarta;DKI Jakarta, Indonesia;https://x.com/marlina_idha;https://pbs.twimg.com/profile_images/1473496545349693442/7GGs2M4-_normal.jpg;48376;154540;2674;313334;4614;Yes;Tue Apr 12 03:16:47 +0000 2016;No;Yes;Yes;No;No
1,29751E+18;Geisz Chalifah;GeiszChalifah;Geisz Chalifah Channel. https://t.co/q68VlRAJh9  Jakarta Melayu Festival Channel. https://t.co/j61wtFZ95J;;https://x.com/GeiszChalifah;https://pbs.twimg.com/profile_images/1430381487078055943/WK_pywoN_normal.jpg;10911;239798;324;115041;3476;No;Sun Aug 23 12:27:25 +0000 2020;No;No;Yes;No;No
3177957847;Helmi Felis;HelmiFelis_;There is no such thing as bad publicity is the notion that all mentions in the media aid a person's cause, even if they put them in a bad light.;Earth;https://x.com/HelmiFelis_;https://pbs.twimg.com/profile_images/1760638917324554240/Xy5RkcCA_normal.jpg;57404;137150;386;58083;3544;Yes;Tue Apr 28 07:40:32 +0000 2015;No;No;Yes;No;No
30201110;Ali Syarief - アリ・シャリーフ;alisyarief;Journalist -  Cross Culture Lecturer - (Don't Call Me Professor) STAND OUT PRETTY WELL https://t.co/6vj51kg9RU;-6.252543,106.806343;https://x.com/alisyarief;https://pbs.twimg.com/profile_images/1726640082764128256/-lB6UFsk_normal.jpg;56639;113282;9408;192534;2994;No;Fri Apr 10 11:39:18 +0000 2009;No;No;No;No;No
120968478;#AyoMoveOn2024;Fahrihamzah;Indonesian Politician, 1998 Member of The Assembly (MPR), 2004-2014 The House (DPR), 2014-2019 Speaker of The House💡akun dipegang sendiri untuk silaturahim💡.;Jakarta;https://x.com/Fahrihamzah;https://pbs.twimg.com/profile_images/1371238762185854983/ll_44DLi_normal.jpg;78382;1587379;2598;75;4763;No;Mon Mar 08 04:11:22 +0000 2010;No;Yes;No;No;No
1,27098E+18;αитι ∂ιиαѕтι;Tan_Mar3M;;;https://x.com/Tan_Mar3M;https://pbs.twimg.com/profile_images/1730183976244121600/7Z7xckz__normal.jpg;87371;110966;4912;74819;12325;No;Thu Jun 11 07:25:44 +0000 2020;No;No;Yes;No;No
1,06837E+18;King Purwa;BosPurwa;Atasan Presiden Republik Indonesia I Akun Backup @KingPurvva;Warteg;https://x.com/BosPurwa;https://pbs.twimg.com/profile_images/1572816957141057537/A6n99X_i_normal.jpg;42730;102850;3606;19891;8153;No;Fri Nov 30 05:09:00 +0000 2018;No;Yes;Yes;No;No
105085302;SiraitBatakDusun™️;bachrum_achmadi;| Alhamdulillah ☪️ | Orang kampung | Anak Petani | Batak dari Sibadihon | Suka 🏍️ | Anti pengkultusan | Anti pencitraan | Anti penjilat | Kuli Bangunan |;Bekasi - Indonesia;https://x.com/bachrum_achmadi;https://pbs.twimg.com/profile_images/1360221958525181959/WPW75kjP_normal.jpg;34597;66309;386;47507;2330;No;Fri Jan 15 09:24:04 +0000 2010;No;No;Yes;No;No
1,18577E+18;ABW NEWS;abwnewsco;Suluh Informasi | Ambil Bagian untuk Perubahan;;https://x.com/abwnewsco;https://pbs.twimg.com/profile_images/1662512468315488256/fMnrwNj1_normal.jpg;5229;54598;2033;402;1609;No;Sun Oct 20 04:01:37 +0000 2019;No;No;Yes;No;No
132041617;Sandiaga Salahuddin Uno;sandiuno;#Kerja4As: Kerja Keras, Kerja Cerdas, Kerja Tuntas, dan Kerja Ikhlas.;;https://x.com/sandiuno;https://pbs.twimg.com/profile_images/1428243213135978507/X8qpBMgf_normal.jpg;46288;3637580;391;873;10536;No;Mon Apr 12 03:32:01 +0000 2010;No;Yes;No;No;No
1,656E+18;Galaxxxy;Galaxxx5587870;;;https://x.com/Galaxxx5587870;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;17;19;3;0;No;Tue May 09 18:16:27 +0000 2023;No;No;Yes;Yes;No
97649610;Fanny;fannylisda;;;https://x.com/fannylisda;https://pbs.twimg.com/profile_images/1228102596616802305/zIlrLq6E_normal.jpg;19364;462;405;81;22;No;Fri Dec 18 11:53:46 +0000 2009;No;No;No;No;Yes
1,83124E+18;Firman Syah;Firmanyah310379;;;https://x.com/Firmanyah310379;https://pbs.twimg.com/profile_images/1831238865702780929/Kkn7VBO6_normal.jpg;0;0;1;0;0;No;Wed Sep 04 07:51:36 +0000 2024;No;No;Yes;No;No
1,83124E+18;Muhamad Abdul Azis;azisarnek25;;;https://x.com/azisarnek25;https://pbs.twimg.com/profile_images/1831238848900468736/65S_riC4_normal.jpg;0;0;3;0;0;No;Wed Sep 04 07:52:18 +0000 2024;No;No;Yes;No;No
1,83124E+18;Abu aushaf;AushafAbu56061;;;https://x.com/AushafAbu56061;https://pbs.twimg.com/profile_images/1831238446322704384/yqJIavEu_normal.jpg;0;0;4;0;0;No;Wed Sep 04 07:49:28 +0000 2024;No;No;Yes;No;No
1,07602E+18;Rmnezl;Rmnezl1;;;https://x.com/Rmnezl1;https://pbs.twimg.com/profile_images/1293708680911716353/V5iiWZ-f_normal.jpg;16;2;6;25;4;No;Fri Dec 21 07:59:17 +0000 2018;No;No;Yes;No;No
1,83124E+18;Anna Bina;AvailANNABINA;BB 45 TB 157 BRA 36b👙 info DM💌exc/inc;;https://x.com/AvailANNABINA;https://pbs.twimg.com/profile_images/1831238932681687040/4PIPYzag_normal.jpg;1;0;6;0;1;Yes;Wed Sep 04 07:44:40 +0000 2024;No;No;Yes;No;No
1,83124E+18;Jumed Day;DayJumed17571;;;https://x.com/DayJumed17571;https://pbs.twimg.com/profile_images/1831237320647090176/Y5QmU60b_normal.png;0;0;1;0;0;No;Wed Sep 04 07:46:14 +0000 2024;No;No;Yes;No;Yes
1,78023E+18;Sa;RE2685269396097;🏖️;;https://x.com/RE2685269396097;https://pbs.twimg.com/profile_images/1789996391458340864/HeuHm4-I_normal.jpg;21;94;117;19648;2;No;Tue Apr 16 13:29:10 +0000 2024;No;No;Yes;No;No
1,83124E+18;Samuel Christian;SamuelC52236;;;https://x.com/SamuelC52236;https://pbs.twimg.com/profile_images/1831236453336248320/2AlWxAL1_normal.jpg;0;0;1;0;0;No;Wed Sep 04 07:42:47 +0000 2024;No;No;Yes;No;No
1,6103E+18;daisy lany;LanyDaisy;;;https://x.com/LanyDaisy;https://pbs.twimg.com/profile_images/1610302432034328579/M7q0-R2c_normal.png;29;0;4;20;0;No;Tue Jan 03 15:49:52 +0000 2023;No;No;Yes;No;No
1,83123E+18;baaon;Baaon17459Baaon;;;https://x.com/Baaon17459Baaon;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;1;0;24;0;0;No;Wed Sep 04 07:29:38 +0000 2024;No;No;Yes;Yes;No
1,83123E+18;Hikmat Bae amin;hikmat_amin;;;https://x.com/hikmat_amin;https://pbs.twimg.com/profile_images/1831229842672738304/fNYw0090_normal.jpg;4;0;23;4;4;Yes;Wed Sep 04 07:15:56 +0000 2024;No;No;Yes;No;No
1,68601E+18;VDBay;vdbay_;;;https://x.com/vdbay_;https://pbs.twimg.com/profile_images/1686018748321259520/9sPaksyi_normal.jpg;87;73;89;27;2;No;Mon Jul 31 13:56:48 +0000 2023;No;No;Yes;No;No
1,83123E+18;Malayo-Indonesian;Melayunesian;❨✺ A Minangkabau who's obsessed with Malay culture   ❨✺ Biar mati Anak jangan Mati adat!  ❨✺Adat Basandi Syarak, Syarak Basandi Kitabullah!;Malaka;https://x.com/Melayunesian;https://pbs.twimg.com/profile_images/1831240063956705280/SiWCg6hr_normal.jpg;4;0;4;0;2;No;Wed Sep 04 07:28:25 +0000 2024;No;No;Yes;No;No
1,82556E+18;Alfurqan Masyhur;AMasyhurmasyhur;;;https://x.com/AMasyhurmasyhur;https://pbs.twimg.com/profile_images/1825565068605767680/FHBtfzVz_normal.jpg;0;0;62;0;0;No;Mon Aug 19 16:05:48 +0000 2024;No;No;Yes;No;No
1,82952E+18;Šrikandi Ŵarrior;srikandiwarrior;;;https://x.com/srikandiwarrior;https://pbs.twimg.com/profile_images/1829522366772477952/jhrLKPlL_normal.jpg;0;0;20;0;0;No;Fri Aug 30 13:52:04 +0000 2024;No;No;Yes;No;No
2273843137;Sarwana Sareana;SSareana;Gak penting...;;https://x.com/SSareana;https://pbs.twimg.com/profile_images/1831162818596626433/t9Rehap-_normal.jpg;3;0;2;0;1;No;Fri Jan 03 02:22:37 +0000 2014;No;No;Yes;No;No
1,82423E+18;James;James933262022;;;https://x.com/James933262022;https://pbs.twimg.com/profile_images/1824231046642311168/Fb8mzadx_normal.jpg;0;0;4;0;0;No;Thu Aug 15 23:45:41 +0000 2024;No;No;Yes;No;No
1,58807E+18;semot;semotsami;;;https://x.com/semotsami;https://pbs.twimg.com/profile_images/1588069194251177985/dPU6WKAq_normal.jpg;0;1;16;2;0;Yes;Thu Nov 03 07:22:55 +0000 2022;No;No;Yes;No;Yes
1,48754E+18;Febrizulkhr;ZulkhairiFebri;Senimin;;https://x.com/ZulkhairiFebri;https://pbs.twimg.com/profile_images/1831233879354540032/IA3_yI31_normal.jpg;1;0;10;11;0;No;Sat Jan 29 21:51:11 +0000 2022;No;No;Yes;No;No
1,79794E+18;cnfee;ManikMarni94855;;;https://x.com/ManikMarni94855;https://pbs.twimg.com/profile_images/1799098735525588992/uLbfzwG9_normal.jpg;0;1;28;10;0;No;Tue Jun 04 10:51:15 +0000 2024;No;No;Yes;No;No
1,83123E+18;abidaa raa;stylushssi;;;https://x.com/stylushssi;https://pbs.twimg.com/profile_images/1831234116425220096/f9xTb9wW_normal.png;0;0;1;0;0;No;Wed Sep 04 07:33:30 +0000 2024;No;No;Yes;No;No
1,83123E+18;dadang widiarto;DadangWidi19441;;;https://x.com/DadangWidi19441;https://pbs.twimg.com/profile_images/1831233672315604992/IATrbeGy_normal.png;0;0;2;0;0;No;Wed Sep 04 07:31:44 +0000 2024;No;No;Yes;No;No
8,75621E+17;️️ ndaa;matchablend;;Kota Cilegon, Banten;https://x.com/matchablend;https://pbs.twimg.com/profile_images/1486012232723234816/HKbQOU7q_normal.jpg;32850;104;321;8058;267;No;Fri Jun 16 07:49:02 +0000 2017;No;No;Yes;No;No
1,75887E+18;Hmmsiapayaa9.;hmmsiapaya99;;;https://x.com/hmmsiapaya99;https://pbs.twimg.com/profile_images/1758874223664418816/aLhTH8U3_normal.png;71;1;9;1918;0;No;Sat Feb 17 15:21:07 +0000 2024;No;No;Yes;No;No
1,83123E+18;Rifki Aldo;rifkialdo354;;;https://x.com/rifkialdo354;https://pbs.twimg.com/profile_images/1831233040645083136/IkXYDCmc_normal.png;0;0;4;0;0;No;Wed Sep 04 07:29:13 +0000 2024;No;No;Yes;No;No
1,83123E+18;dedi dermawan;dedi_derma26759;;;https://x.com/dedi_derma26759;https://pbs.twimg.com/profile_images/1831233341095632896/YnWKizVi_normal.png;0;0;5;0;0;No;Wed Sep 04 07:30:25 +0000 2024;No;No;Yes;No;No
1,83123E+18;Umikalsum In;InUmikalsu44369;;;https://x.com/InUmikalsu44369;https://pbs.twimg.com/profile_images/1831233187021979648/LtvOvW2b_normal.png;0;0;4;0;0;No;Wed Sep 04 07:29:48 +0000 2024;No;No;Yes;No;No
1,83123E+18;massage in VIP;massageinV92289;👉https://t.co/aXK6DgUdQW Massage and sex full service in saudi arabia 😍 🇸🇦😍 in every city in #Riyadh  in #jeddah in #Abha  in #tabuk in #khobar in #dammam in;Kingdom Of Saudi Arabia ;https://x.com/massageinV92289;https://pbs.twimg.com/profile_images/1831232266300686336/2yiTAf4h_normal.jpg;0;0;106;0;0;No;Wed Sep 04 07:24:33 +0000 2024;No;No;Yes;No;No
1606148534;PISANG GORENG;npmahardikaa;;Gayo Lues, Aceh, Indonesia;https://x.com/npmahardikaa;https://pbs.twimg.com/profile_images/1429799409366097925/w1dyFLcQ_normal.jpg;485;171;164;12;5;No;Fri Jul 19 15:14:39 +0000 2013;No;No;No;No;No
1,82624E+18;ERY ANITAWATI;Eryanitawati74;;;https://x.com/Eryanitawati74;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;282;0;3;421;0;No;Wed Aug 21 13:03:19 +0000 2024;No;No;Yes;Yes;No
1,83123E+18;amelia;Fitrifaiza82837;;;https://x.com/Fitrifaiza82837;https://pbs.twimg.com/profile_images/1831231903380406272/JU2XmKno_normal.png;0;0;1;0;0;No;Wed Sep 04 07:24:42 +0000 2024;No;No;Yes;No;No
1,13332E+18;ayas;bangabuut;teman liburanmu di Turki;;https://x.com/bangabuut;https://pbs.twimg.com/profile_images/1317197637746122756/MYyzHT16_normal.jpg;119;6;34;369;5;Yes;Tue May 28 10:13:28 +0000 2019;No;No;Yes;No;No
1,83123E+18;adang Sugiatna;Sugiatama1717;;;https://x.com/Sugiatama1717;https://pbs.twimg.com/profile_images/1831229871680622592/ApSx1Wg5_normal.png;0;0;43;0;0;Yes;Wed Sep 04 07:16:38 +0000 2024;No;No;Yes;No;No
1,82609E+18;Hendra Mahendra Mahendra;mahendra_h1986;;;https://x.com/mahendra_h1986;https://pbs.twimg.com/profile_images/1826088496039424000/Sn6HNlII_normal.jpg;1;0;5;2;0;No;Wed Aug 21 02:46:38 +0000 2024;No;No;Yes;No;No
1,83123E+18;Kelliza Aqisca;KAqisca6578;;;https://x.com/KAqisca6578;https://pbs.twimg.com/profile_images/1831230026211360768/RYqyiXru_normal.png;0;0;6;0;0;No;Wed Sep 04 07:17:15 +0000 2024;No;No;Yes;No;Yes
1,83122E+18;Phi Gold;PhiGold2024;https://t.co/TTAvGbaTTZ;;https://x.com/PhiGold2024;https://pbs.twimg.com/profile_images/1831217407362207744/Bt9nJY5S_normal.jpg;4;23;177;0;4;No;Wed Sep 04 06:27:06 +0000 2024;No;No;Yes;No;No
1,83123E+18;Nof Rizal;NofRiza72295047;;;https://x.com/NofRiza72295047;https://pbs.twimg.com/profile_images/1831229494709178368/-RDF8zBm_normal.jpg;0;0;81;0;0;No;Wed Sep 04 07:15:08 +0000 2024;No;No;Yes;No;No
1,83123E+18;Tasya Kholifah;tasyakholifah_;;;https://x.com/tasyakholifah_;https://pbs.twimg.com/profile_images/1831234262055473152/vcxMpceL_normal.jpg;0;0;2;6;0;No;Wed Sep 04 07:09:49 +0000 2024;No;No;Yes;No;No
1,82618E+18;Noer Ranti;NoerRanti31407;;;https://x.com/NoerRanti31407;https://pbs.twimg.com/profile_images/1826180005988384768/_5BDLtZX_normal.png;0;0;18;0;0;No;Wed Aug 21 08:50:16 +0000 2024;No;No;Yes;No;No
262639975;cupangman🐟;Rayhanendra;hypertrophy addict 👊;In a galaxy far far away;https://x.com/Rayhanendra;https://pbs.twimg.com/profile_images/1511318144647790595/OShFGnpj_normal.jpg;2608;156;625;4911;200;Yes;Tue Mar 08 13:08:11 +0000 2011;No;No;No;No;Yes
1,8229E+18;Humas Kemenag Kota Pariaman;HPariaman20696;#IkhlasBeramal;Kota Pariaman, Sumatera Barat;https://x.com/HPariaman20696;https://pbs.twimg.com/profile_images/1822903811373195264/QyHQoxRP_normal.jpg;59;4;186;87;7;No;Mon Aug 12 07:51:23 +0000 2024;No;No;Yes;No;No
1,52622E+18;Juli Maya Sari;JuliMayaSari5;;;https://x.com/JuliMayaSari5;https://pbs.twimg.com/profile_images/1526217296871444480/7IgAdG9U_normal.png;25;0;14;42;0;No;Mon May 16 15:05:33 +0000 2022;No;No;Yes;No;No
1,82545E+18;Amrizal Jambi;amrizal_ja23775;;;https://x.com/amrizal_ja23775;https://pbs.twimg.com/profile_images/1825450232450269184/GMBdXI06_normal.png;0;0;6;0;0;Yes;Mon Aug 19 08:30:25 +0000 2024;No;No;Yes;No;No
1,82986E+18;Paul Tony;PaulTony73;;;https://x.com/PaulTony73;https://pbs.twimg.com/profile_images/1829862749289267208/_7EorY8g_normal.png;0;0;53;0;0;No;Sat Aug 31 12:44:11 +0000 2024;No;No;Yes;No;No
1,83123E+18;Garce Gcrea;GGcrea36705;;;https://x.com/GGcrea36705;https://pbs.twimg.com/profile_images/1831227045365624832/SeBUyIa7_normal.png;0;0;3;0;0;No;Wed Sep 04 07:05:24 +0000 2024;No;No;Yes;No;No
1,83123E+18;Mas Syakur;Syakur49350;;;https://x.com/Syakur49350;https://pbs.twimg.com/profile_images/1831226878029692928/cfa7T5Im_normal.png;0;0;9;0;0;Yes;Wed Sep 04 07:04:44 +0000 2024;No;No;Yes;No;No
1,83122E+18;alekrempe55;alekrempe533098;;;https://x.com/alekrempe533098;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;2;0;24;24;0;No;Wed Sep 04 06:48:37 +0000 2024;No;No;Yes;Yes;No
1,83123E+18;Barduusoon;bardusoon;;;https://x.com/bardusoon;https://pbs.twimg.com/profile_images/1831226154818183168/l8fwVt5n_normal.jpg;0;0;11;0;0;No;Wed Sep 04 07:01:27 +0000 2024;No;No;Yes;No;No
722442492;PaH;Fallephant;Mi'Lo;;https://x.com/Fallephant;https://pbs.twimg.com/profile_images/1709919782613749760/J1xL1Djq_normal.jpg;6987;159;77;1256;670;No;Sat Jul 28 16:20:17 +0000 2012;No;No;Yes;No;No
1,82051E+18;andryadi;MRCIDigitalizer;;;https://x.com/MRCIDigitalizer;https://pbs.twimg.com/profile_images/1820506738933870592/dHcwsAbv_normal.png;0;0;12;1;0;No;Mon Aug 05 17:06:44 +0000 2024;No;No;Yes;No;No
1,42732E+18;Prabowo Elsant;Prabowo_Elsant;;;https://x.com/Prabowo_Elsant;https://pbs.twimg.com/profile_images/1427470131257511944/44CdEvlj_normal.jpg;6;86;839;127;5;No;Mon Aug 16 17:36:00 +0000 2021;No;No;Yes;No;No
1,70955E+18;mastian;electroporus;;;https://x.com/electroporus;https://pbs.twimg.com/profile_images/1709549784695226368/noK8qBnZ_normal.jpg;13;26;39;55;4;No;Wed Oct 04 12:34:29 +0000 2023;No;No;Yes;No;No
1,83121E+18;Muhammad Rizki Anugrah;rizkiromando17;;;https://x.com/rizkiromando17;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;2;2;0;No;Wed Sep 04 06:07:22 +0000 2024;No;No;Yes;Yes;No
137967847;farah bawazir;_ffaarraahh_;A woman modestly dressed is as a pearl in its shell;Jkt ♥ | KL ;https://x.com/_ffaarraahh_;https://pbs.twimg.com/profile_images/378800000701660340/4d39867aa35a0dbc941ed93ff62d243a_normal.jpeg;10307;111;85;35;20;No;Wed Apr 28 07:51:27 +0000 2010;No;No;Yes;No;No
1,65332E+18;Widi Harizky;harizky28;;;https://x.com/harizky28;https://pbs.twimg.com/profile_images/1653321969457315841/ohrG0R9w_normal.png;3;0;11;2;0;No;Tue May 02 08:54:09 +0000 2023;No;No;Yes;No;No
1,83122E+18;nan - da;N4ND4ZZ;16 : 00 —;indonesia;https://x.com/N4ND4ZZ;https://pbs.twimg.com/profile_images/1831223261558153216/d6nLOA5u_normal.jpg;2;4;9;0;0;No;Wed Sep 04 06:48:20 +0000 2024;No;No;Yes;No;No
1,83122E+18;Ezra septy Channel;nooooname222;;;https://x.com/nooooname222;https://pbs.twimg.com/profile_images/1831223274065563648/m2VbsuMW_normal.jpg;0;0;23;0;0;No;Wed Sep 04 06:50:25 +0000 2024;No;No;Yes;No;No
1,82709E+18;Korban zaman;ZamanKorba6159;;;https://x.com/ZamanKorba6159;https://pbs.twimg.com/profile_images/1827090873970196480/ohEm9pKg_normal.jpg;0;0;12;5;0;No;Fri Aug 23 21:09:44 +0000 2024;No;No;Yes;No;No
2578763742;Alfons;alfnsaz;;Cimahi;https://x.com/alfnsaz;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;7;18;145;118;0;No;Fri Jun 20 14:39:22 +0000 2014;No;No;No;Yes;No
1,83122E+18;Malin Cirebon;CirebonMal41205;;;https://x.com/CirebonMal41205;https://pbs.twimg.com/profile_images/1831221993095753728/tfQYVyqZ_normal.png;0;0;30;2;0;No;Wed Sep 04 06:45:20 +0000 2024;No;No;Yes;No;No
1,83122E+18;skuter;windutbatubata;yapping and dumping brmmmggrrnghhh *suara starter motor*;;https://x.com/windutbatubata;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;19;0;14;33;2;No;Wed Sep 04 06:44:36 +0000 2024;No;No;Yes;Yes;Yes
1,83122E+18;A.F Rakhmat Property;jalubacraft;;;https://x.com/jalubacraft;https://pbs.twimg.com/profile_images/1831221506032144384/0RTYsmRD_normal.png;2;0;15;3;1;No;Wed Sep 04 06:43:23 +0000 2024;No;No;Yes;No;No
1,60243E+18;name cannot be blank;MadyaTutut;;;https://x.com/MadyaTutut;https://pbs.twimg.com/profile_images/1756921651483353088/4NHni6U0_normal.jpg;1733;24;0;0;124;Yes;Mon Dec 12 22:47:50 +0000 2022;No;No;Yes;No;No
1,83119E+18;Anisatus Saadah;SaadahAnis61180;;;https://x.com/SaadahAnis61180;https://pbs.twimg.com/profile_images/1831193112611606528/i1ElieGt_normal.png;0;1;52;17;0;No;Wed Sep 04 04:50:34 +0000 2024;No;No;Yes;No;No
1,83122E+18;ezra Arsilina;za28arsi;;;https://x.com/za28arsi;https://pbs.twimg.com/profile_images/1831221699393789952/gtD5Owil_normal.png;0;0;2;0;0;No;Wed Sep 04 06:44:09 +0000 2024;No;No;Yes;No;No
1,83122E+18;joki skripsi;jokiskrips2016;https://t.co/Zbdp8Y4Tah https://t.co/18Ss6i4MK6 https://t.co/IpaK0VDgj0 https://t.co/5UZXBYujKZ;;https://x.com/jokiskrips2016;https://pbs.twimg.com/profile_images/1831219881150205953/mSd2rXtQ_normal.jpg;3;0;25;14;0;No;Wed Sep 04 06:33:22 +0000 2024;No;No;Yes;No;No
1,83122E+18;Vannn;ForVannn;;;https://x.com/ForVannn;https://pbs.twimg.com/profile_images/1831221334313218048/sNEHUMy6_normal.jpg;0;0;18;18;0;No;Wed Sep 04 06:40:31 +0000 2024;No;No;Yes;No;No
1,83122E+18;Tjipto Basuki;Tjiptobasoka;;;https://x.com/Tjiptobasoka;https://pbs.twimg.com/profile_images/1831218655717367808/AYPZuVRb_normal.jpg;0;0;0;0;0;No;Wed Sep 04 06:32:04 +0000 2024;No;No;Yes;No;No
1,79955E+18;Bg Do;BgDo273387;;;https://x.com/BgDo273387;https://pbs.twimg.com/profile_images/1799554834275983360/G1ds7Ejr_normal.png;5;25;27;32;0;No;Sat Jun 08 21:31:20 +0000 2024;No;No;Yes;No;No
1,83122E+18;Sulaiman;Sulaiman818797;;;https://x.com/Sulaiman818797;https://pbs.twimg.com/profile_images/1831219899374723072/TsjzBdYJ_normal.jpg;0;0;12;0;0;No;Wed Sep 04 06:36:07 +0000 2024;No;No;Yes;No;No
1,83122E+18;Muhammad Dika Ardiansyah;MuhammadDi12114;;;https://x.com/MuhammadDi12114;https://pbs.twimg.com/profile_images/1831220309267197952/mKCwSFuq_normal.png;0;0;1;0;0;No;Wed Sep 04 06:38:38 +0000 2024;No;No;Yes;No;No
1,55287E+18;Kartika;kartikanrp1;;;https://x.com/kartikanrp1;https://pbs.twimg.com/profile_images/1826004370997260293/2INPLTv1_normal.jpg;5;0;4;2;1;No;Fri Jul 29 04:02:59 +0000 2022;No;No;Yes;No;No
1,83122E+18;Topan Bae;topanbae83;;;https://x.com/topanbae83;https://pbs.twimg.com/profile_images/1831218919677558784/OiJWZ_dv_normal.png;0;0;31;0;0;No;Wed Sep 04 06:33:07 +0000 2024;No;No;Yes;No;No
